id,country,year,doy,long,lat,evi_sg
10018a,Romania,2003,65,23.75199321,47.32462921,0.173853613
10018a,Romania,2003,73,23.75199321,47.32462921,0.186058275
10018a,Romania,2003,81,23.75199321,47.32462921,0.182330769
10018a,Romania,2003,89,23.75199321,47.32462921,0.224844872
10018a,Romania,2003,97,23.75199321,47.32462921,0.297893706
10018a,Romania,2003,105,23.75199321,47.32462921,0.389182517
10018a,Romania,2003,113,23.75199321,47.32462921,0.488609557
10018a,Romania,2003,121,23.75199321,47.32462921,0.569030769
10018a,Romania,2003,129,23.75199321,47.32462921,0.645351748
10018a,Romania,2003,137,23.75199321,47.32462921,0.669222378
10018a,Romania,2003,145,23.75199321,47.32462921,0.706658042
10018a,Romania,2003,153,23.75199321,47.32462921,0.689977622
10018a,Romania,2003,161,23.75199321,47.32462921,0.649507226
10018a,Romania,2003,169,23.75199321,47.32462921,0.625244755
10018a,Romania,2003,177,23.75199321,47.32462921,0.585205128
10018a,Romania,2003,185,23.75199321,47.32462921,0.568439394
10018a,Romania,2003,193,23.75199321,47.32462921,0.571490676
10018a,Romania,2003,201,23.75199321,47.32462921,0.562244755
10018a,Romania,2003,209,23.75199321,47.32462921,0.597144988
10018a,Romania,2003,217,23.75199321,47.32462921,0.579945688
10018a,Romania,2003,225,23.75199321,47.32462921,0.583798834
10018a,Romania,2003,233,23.75199321,47.32462921,0.549648252
10018a,Romania,2003,241,23.75199321,47.32462921,0.510718415
10018a,Romania,2003,249,23.75199321,47.32462921,0.454953613
10018a,Romania,2003,257,23.75199321,47.32462921,0.431527972
10018a,Romania,2003,265,23.75199321,47.32462921,0.428324009
10018a,Romania,2003,273,23.75199321,47.32462921,0.423068998
10018a,Romania,2003,281,23.75199321,47.32462921,0.370384149
10018a,Romania,2003,289,23.75199321,47.32462921,0.326126807
10018a,Romania,2003,297,23.75199321,47.32462921,0.259779021
10018a,Romania,2003,305,23.75199321,47.32462921,0.195826107
10018a,Romania,2003,313,23.75199321,47.32462921,0.1736
10018a,Romania,2003,321,23.75199321,47.32462921,0.17954289
10018a,Romania,2003,329,23.75199321,47.32462921,0.139322844
10018a,Romania,2003,337,23.75199321,47.32462921,0.10759798
10018a,Romania,2003,345,23.75199321,47.32462921,0.083472416
10018a,Romania,2003,353,23.75199321,47.32462921,0.076310023
10018a,Romania,2003,361,23.75199321,47.32462921,0.069860334
10018a,Romania,2004,1,23.75199321,47.32462921,0.067815773
10018a,Romania,2004,9,23.75199321,47.32462921,0.059612354
10018a,Romania,2004,17,23.75199321,47.32462921,0.038405905
10018a,Romania,2004,25,23.75199321,47.32462921,0.02962533
10018a,Romania,2004,33,23.75199321,47.32462921,0.034227972
10018a,Romania,2004,41,23.75199321,47.32462921,0.053530769
10018a,Romania,2004,49,23.75199321,47.32462921,0.093628671
10018a,Romania,2004,57,23.75199321,47.32462921,0.139866434
10018a,Romania,2004,65,23.75199321,47.32462921,0.170930536
10018a,Romania,2004,73,23.75199321,47.32462921,0.17789324
10018a,Romania,2004,81,23.75199321,47.32462921,0.168192308
10018a,Romania,2004,89,23.75199321,47.32462921,0.199208275
10018a,Romania,2004,97,23.75199321,47.32462921,0.284815967
10018a,Romania,2004,105,23.75199321,47.32462921,0.410275524
10018a,Romania,2004,113,23.75199321,47.32462921,0.532196737
10018a,Romania,2004,121,23.75199321,47.32462921,0.598861772
10018a,Romania,2004,129,23.75199321,47.32462921,0.647667949
10018a,Romania,2004,137,23.75199321,47.32462921,0.648718182
10018a,Romania,2004,145,23.75199321,47.32462921,0.627291841
10018a,Romania,2004,153,23.75199321,47.32462921,0.65644662
10018a,Romania,2004,161,23.75199321,47.32462921,0.694855361
10018a,Romania,2004,169,23.75199321,47.32462921,0.717693706
10018a,Romania,2004,177,23.75199321,47.32462921,0.723439161
10018a,Romania,2004,185,23.75199321,47.32462921,0.689298135
10018a,Romania,2004,193,23.75199321,47.32462921,0.634540559
10018a,Romania,2004,201,23.75199321,47.32462921,0.542255245
10018a,Romania,2004,209,23.75199321,47.32462921,0.507286014
10018a,Romania,2004,217,23.75199321,47.32462921,0.525283916
10018a,Romania,2004,225,23.75199321,47.32462921,0.564695105
10018a,Romania,2004,233,23.75199321,47.32462921,0.580320513
10018a,Romania,2004,241,23.75199321,47.32462921,0.574359441
10018a,Romania,2004,249,23.75199321,47.32462921,0.531526807
10018a,Romania,2004,257,23.75199321,47.32462921,0.483132401
10018a,Romania,2004,265,23.75199321,47.32462921,0.425309324
10018a,Romania,2004,273,23.75199321,47.32462921,0.385705828
10018a,Romania,2004,281,23.75199321,47.32462921,0.327131002
10018a,Romania,2004,289,23.75199321,47.32462921,0.272693939
10018a,Romania,2004,297,23.75199321,47.32462921,0.222091026
10018a,Romania,2004,305,23.75199321,47.32462921,0.210421678
10018a,Romania,2004,313,23.75199321,47.32462921,0.192227972
10018a,Romania,2004,321,23.75199321,47.32462921,0.167963869
10018a,Romania,2004,329,23.75199321,47.32462921,0.142391725
10018a,Romania,2004,337,23.75199321,47.32462921,0.070909557
10018a,Romania,2004,345,23.75199321,47.32462921,0.030807925
10018a,Romania,2004,353,23.75199321,47.32462921,0.064265734
10018a,Romania,2004,361,23.75199321,47.32462921,0.112172844
10018a,Romania,2005,1,23.75199321,47.32462921,0.141543357
10018a,Romania,2005,9,23.75199321,47.32462921,0.135362704
10018a,Romania,2005,17,23.75199321,47.32462921,0.10212634
10018a,Romania,2005,25,23.75199321,47.32462921,0.04884021
10018a,Romania,2005,33,23.75199321,47.32462921,0.011787646
10018a,Romania,2005,41,23.75199321,47.32462921,0.00977972
10018a,Romania,2005,49,23.75199321,47.32462921,0.016749184
10018a,Romania,2005,57,23.75199321,47.32462921,0.040498951
10018a,Romania,2005,65,23.75199321,47.32462921,0.092498601
10018a,Romania,2005,73,23.75199321,47.32462921,0.153653147
10018a,Romania,2005,81,23.75199321,47.32462921,0.170260373
10018a,Romania,2005,89,23.75199321,47.32462921,0.184567483
10018a,Romania,2005,97,23.75199321,47.32462921,0.236044289
10018a,Romania,2005,105,23.75199321,47.32462921,0.312923543
10018a,Romania,2005,113,23.75199321,47.32462921,0.476947319
10018a,Romania,2005,121,23.75199321,47.32462921,0.600431469
10018a,Romania,2005,129,23.75199321,47.32462921,0.717090443
10018a,Romania,2005,137,23.75199321,47.32462921,0.756505594
10018a,Romania,2005,145,23.75199321,47.32462921,0.729470163
10018a,Romania,2005,153,23.75199321,47.32462921,0.711080653
10018a,Romania,2005,161,23.75199321,47.32462921,0.719314685
10018a,Romania,2005,169,23.75199321,47.32462921,0.698573893
10018a,Romania,2005,177,23.75199321,47.32462921,0.713831235
10018a,Romania,2005,185,23.75199321,47.32462921,0.705730536
10018a,Romania,2005,193,23.75199321,47.32462921,0.715163869
10018a,Romania,2005,201,23.75199321,47.32462921,0.676960606
10018a,Romania,2005,209,23.75199321,47.32462921,0.673511189
10018a,Romania,2005,217,23.75199321,47.32462921,0.661909324
10018a,Romania,2005,225,23.75199321,47.32462921,0.652288112
10018a,Romania,2005,233,23.75199321,47.32462921,0.583870862
10018a,Romania,2005,241,23.75199321,47.32462921,0.556175524
10018a,Romania,2005,249,23.75199321,47.32462921,0.526461305
10018a,Romania,2005,257,23.75199321,47.32462921,0.526042424
10018a,Romania,2005,265,23.75199321,47.32462921,0.531236364
10018a,Romania,2005,273,23.75199321,47.32462921,0.519240793
10018a,Romania,2005,281,23.75199321,47.32462921,0.450918648
10018a,Romania,2005,289,23.75199321,47.32462921,0.38622331
10018a,Romania,2005,297,23.75199321,47.32462921,0.283062704
10018a,Romania,2005,305,23.75199321,47.32462921,0.235074359
10018a,Romania,2005,313,23.75199321,47.32462921,0.216248485
10018a,Romania,2005,321,23.75199321,47.32462921,0.221859441
10018a,Romania,2005,329,23.75199321,47.32462921,0.210742774
10018a,Romania,2005,337,23.75199321,47.32462921,0.168189044
10018a,Romania,2005,345,23.75199321,47.32462921,0.126285082
10018a,Romania,2005,353,23.75199321,47.32462921,0.110223776
10018a,Romania,2005,361,23.75199321,47.32462921,0.086674359
10018a,Romania,2006,1,23.75199321,47.32462921,0.089138462
10018a,Romania,2006,9,23.75199321,47.32462921,0.085355594
10018a,Romania,2006,17,23.75199321,47.32462921,0.07088951
10018a,Romania,2006,25,23.75199321,47.32462921,0.045120047
10018a,Romania,2006,33,23.75199321,47.32462921,0.040819969
10018a,Romania,2006,41,23.75199321,47.32462921,0.056455672
10018a,Romania,2006,49,23.75199321,47.32462921,0.083503963
10018a,Romania,2006,57,23.75199321,47.32462921,0.109529643
10018a,Romania,2006,65,23.75199321,47.32462921,0.147210334
10018a,Romania,2006,73,23.75199321,47.32462921,0.196515967
10018a,Romania,2006,81,23.75199321,47.32462921,0.239460062
10018a,Romania,2006,89,23.75199321,47.32462921,0.2073108
10018a,Romania,2006,97,23.75199321,47.32462921,0.248432634
10018a,Romania,2006,105,23.75199321,47.32462921,0.332075058
10018a,Romania,2006,113,23.75199321,47.32462921,0.471531002
10018a,Romania,2006,121,23.75199321,47.32462921,0.594365501
10018a,Romania,2006,129,23.75199321,47.32462921,0.688801166
10018a,Romania,2006,137,23.75199321,47.32462921,0.725524709
10018a,Romania,2006,145,23.75199321,47.32462921,0.702474359
10018a,Romania,2006,153,23.75199321,47.32462921,0.663705828
10018a,Romania,2006,161,23.75199321,47.32462921,0.689099534
10018a,Romania,2006,169,23.75199321,47.32462921,0.666727972
10018a,Romania,2006,177,23.75199321,47.32462921,0.673491841
10018a,Romania,2006,185,23.75199321,47.32462921,0.655230303
10018a,Romania,2006,193,23.75199321,47.32462921,0.676133333
10018a,Romania,2006,201,23.75199321,47.32462921,0.673208159
10018a,Romania,2006,209,23.75199321,47.32462921,0.674537762
10018a,Romania,2006,217,23.75199321,47.32462921,0.639812821
10018a,Romania,2006,225,23.75199321,47.32462921,0.63262634
10018a,Romania,2006,233,23.75199321,47.32462921,0.59041958
10018a,Romania,2006,241,23.75199321,47.32462921,0.577927273
10018a,Romania,2006,249,23.75199321,47.32462921,0.571103263
10018a,Romania,2006,257,23.75199321,47.32462921,0.572282751
10018a,Romania,2006,265,23.75199321,47.32462921,0.550841492
10018a,Romania,2006,273,23.75199321,47.32462921,0.516021795
10018a,Romania,2006,281,23.75199321,47.32462921,0.441376224
10018a,Romania,2006,289,23.75199321,47.32462921,0.381947319
10018a,Romania,2006,297,23.75199321,47.32462921,0.307036364
10018a,Romania,2006,305,23.75199321,47.32462921,0.28245676
10018a,Romania,2006,313,23.75199321,47.32462921,0.235749883
10018a,Romania,2006,321,23.75199321,47.32462921,0.214844522
10018a,Romania,2006,329,23.75199321,47.32462921,0.20113986
10018a,Romania,2006,337,23.75199321,47.32462921,0.18972669
10018a,Romania,2006,345,23.75199321,47.32462921,0.188944988
10018a,Romania,2006,353,23.75199321,47.32462921,0.193649184
10018a,Romania,2006,361,23.75199321,47.32462921,0.191170862
10018a,Romania,2007,1,23.75199321,47.32462921,0.170807226
10018a,Romania,2007,9,23.75199321,47.32462921,0.154309557
10018a,Romania,2007,17,23.75199321,47.32462921,0.145505594
10018a,Romania,2007,25,23.75199321,47.32462921,0.165528205
10018a,Romania,2007,33,23.75199321,47.32462921,0.181024709
10018a,Romania,2007,41,23.75199321,47.32462921,0.195132401
10018a,Romania,2007,49,23.75199321,47.32462921,0.201110256
10018a,Romania,2007,57,23.75199321,47.32462921,0.202151049
10018a,Romania,2007,65,23.75199321,47.32462921,0.190579254
10018a,Romania,2007,73,23.75199321,47.32462921,0.203989977
10018a,Romania,2007,81,23.75199321,47.32462921,0.255535897
10018a,Romania,2007,89,23.75199321,47.32462921,0.297811189
10018a,Romania,2007,97,23.75199321,47.32462921,0.368434732
10018a,Romania,2007,105,23.75199321,47.32462921,0.485315385
10018a,Romania,2007,113,23.75199321,47.32462921,0.579765967
10018a,Romania,2007,121,23.75199321,47.32462921,0.64289697
10018a,Romania,2007,129,23.75199321,47.32462921,0.672862471
10018a,Romania,2007,137,23.75199321,47.32462921,0.671798135
10018a,Romania,2007,145,23.75199321,47.32462921,0.654687646
10018a,Romania,2007,153,23.75199321,47.32462921,0.629239161
10018a,Romania,2007,161,23.75199321,47.32462921,0.677424942
10018a,Romania,2007,169,23.75199321,47.32462921,0.701593706
10018a,Romania,2007,177,23.75199321,47.32462921,0.702149883
10018a,Romania,2007,185,23.75199321,47.32462921,0.688872727
10018a,Romania,2007,193,23.75199321,47.32462921,0.664626573
10018a,Romania,2007,201,23.75199321,47.32462921,0.64142704
10018a,Romania,2007,209,23.75199321,47.32462921,0.610463869
10018a,Romania,2007,217,23.75199321,47.32462921,0.577230536
10018a,Romania,2007,225,23.75199321,47.32462921,0.582782284
10018a,Romania,2007,233,23.75199321,47.32462921,0.558053846
10018a,Romania,2007,241,23.75199321,47.32462921,0.542698601
10018a,Romania,2007,249,23.75199321,47.32462921,0.540000466
10018a,Romania,2007,257,23.75199321,47.32462921,0.51696014
10018a,Romania,2007,265,23.75199321,47.32462921,0.483202448
10018a,Romania,2007,273,23.75199321,47.32462921,0.452511189
10018a,Romania,2007,281,23.75199321,47.32462921,0.427046853
10018a,Romania,2007,289,23.75199321,47.32462921,0.371668765
10018a,Romania,2007,297,23.75199321,47.32462921,0.284020396
10018a,Romania,2007,305,23.75199321,47.32462921,0.218536131
10018a,Romania,2007,313,23.75199321,47.32462921,0.178411189
10018a,Romania,2007,321,23.75199321,47.32462921,0.182862238
10018a,Romania,2007,329,23.75199321,47.32462921,0.199062354
10018a,Romania,2007,337,23.75199321,47.32462921,0.18593986
10018a,Romania,2007,345,23.75199321,47.32462921,0.135309441
10018a,Romania,2007,353,23.75199321,47.32462921,0.077117483
10018a,Romania,2007,361,23.75199321,47.32462921,0.046593124
10018a,Romania,2008,1,23.75199321,47.32462921,0.063012354
10018a,Romania,2008,9,23.75199321,47.32462921,0.102857925
10018a,Romania,2008,17,23.75199321,47.32462921,0.149869697
10018a,Romania,2008,25,23.75199321,47.32462921,0.173957692
10018a,Romania,2008,33,23.75199321,47.32462921,0.177437063
10018a,Romania,2008,41,23.75199321,47.32462921,0.178946737
10018a,Romania,2008,49,23.75199321,47.32462921,0.198931702
10018a,Romania,2008,57,23.75199321,47.32462921,0.213443473
10018a,Romania,2008,65,23.75199321,47.32462921,0.230665501
10018a,Romania,2008,73,23.75199321,47.32462921,0.212248485
10018a,Romania,2008,81,23.75199321,47.32462921,0.221138928
10018a,Romania,2008,89,23.75199321,47.32462921,0.229673893
10018a,Romania,2008,97,23.75199321,47.32462921,0.315659441
10018a,Romania,2008,105,23.75199321,47.32462921,0.448371795
10018a,Romania,2008,113,23.75199321,47.32462921,0.583175991
10018a,Romania,2008,121,23.75199321,47.32462921,0.654652448
10018a,Romania,2008,129,23.75199321,47.32462921,0.69464359
10018a,Romania,2008,137,23.75199321,47.32462921,0.666436364
10018a,Romania,2008,145,23.75199321,47.32462921,0.648763636
10018a,Romania,2008,153,23.75199321,47.32462921,0.630667133
10018a,Romania,2008,161,23.75199321,47.32462921,0.643503263
10018a,Romania,2008,169,23.75199321,47.32462921,0.639744289
10018a,Romania,2008,177,23.75199321,47.32462921,0.639652214
10018a,Romania,2008,185,23.75199321,47.32462921,0.598449883
10018a,Romania,2008,193,23.75199321,47.32462921,0.602624942
10018a,Romania,2008,201,23.75199321,47.32462921,0.598678788
10018a,Romania,2008,209,23.75199321,47.32462921,0.628932634
10018a,Romania,2008,217,23.75199321,47.32462921,0.604085781
10018a,Romania,2008,225,23.75199321,47.32462921,0.573178089
10018a,Romania,2008,233,23.75199321,47.32462921,0.549007809
10018a,Romania,2008,241,23.75199321,47.32462921,0.507601399
10018a,Romania,2008,249,23.75199321,47.32462921,0.494641725
10018a,Romania,2008,257,23.75199321,47.32462921,0.484797902
10018a,Romania,2008,265,23.75199321,47.32462921,0.446400117
10018a,Romania,2008,273,23.75199321,47.32462921,0.378513753
10018a,Romania,2008,281,23.75199321,47.32462921,0.291305361
10018a,Romania,2008,289,23.75199321,47.32462921,0.242067133
10018a,Romania,2008,297,23.75199321,47.32462921,0.192177739
10018a,Romania,2008,305,23.75199321,47.32462921,0.185128438
10018a,Romania,2008,313,23.75199321,47.32462921,0.182373427
10018a,Romania,2008,321,23.75199321,47.32462921,0.17323683
10018a,Romania,2008,329,23.75199321,47.32462921,0.17569627
10018a,Romania,2008,337,23.75199321,47.32462921,0.214522844
10018a,Romania,2008,345,23.75199321,47.32462921,0.265439161
10018a,Romania,2008,353,23.75199321,47.32462921,0.27709324
10018a,Romania,2008,361,23.75199321,47.32462921,0.243897902
10018a,Romania,2009,1,23.75199321,47.32462921,0.192248485
10018a,Romania,2009,9,23.75199321,47.32462921,0.138099184
10018a,Romania,2009,17,23.75199321,47.32462921,0.128551282
10018a,Romania,2009,25,23.75199321,47.32462921,0.137720629
10018a,Romania,2009,33,23.75199321,47.32462921,0.148510256
10018a,Romania,2009,41,23.75199321,47.32462921,0.111267016
10018a,Romania,2009,49,23.75199321,47.32462921,0.100970163
10018a,Romania,2009,57,23.75199321,47.32462921,0.128677506
10018a,Romania,2009,65,23.75199321,47.32462921,0.137567832
10018a,Romania,2009,73,23.75199321,47.32462921,0.155450233
10018a,Romania,2009,81,23.75199321,47.32462921,0.211928671
10018a,Romania,2009,89,23.75199321,47.32462921,0.304891026
10018a,Romania,2009,97,23.75199321,47.32462921,0.425784848
10018a,Romania,2009,105,23.75199321,47.32462921,0.549797436
10018a,Romania,2009,113,23.75199321,47.32462921,0.642837995
10018a,Romania,2009,121,23.75199321,47.32462921,0.652462238
10018a,Romania,2009,129,23.75199321,47.32462921,0.645506061
10018a,Romania,2009,137,23.75199321,47.32462921,0.683198135
10018a,Romania,2009,145,23.75199321,47.32462921,0.698517716
10018a,Romania,2009,153,23.75199321,47.32462921,0.710408392
10018a,Romania,2009,161,23.75199321,47.32462921,0.706116084
10018a,Romania,2009,169,23.75199321,47.32462921,0.68202028
10018a,Romania,2009,177,23.75199321,47.32462921,0.647211888
10018a,Romania,2009,185,23.75199321,47.32462921,0.598654779
10018a,Romania,2009,193,23.75199321,47.32462921,0.616569231
10018a,Romania,2009,201,23.75199321,47.32462921,0.616134732
10018a,Romania,2009,209,23.75199321,47.32462921,0.621981119
10018a,Romania,2009,217,23.75199321,47.32462921,0.646717483
10018a,Romania,2009,225,23.75199321,47.32462921,0.651133566
10018a,Romania,2009,233,23.75199321,47.32462921,0.636788811
10018a,Romania,2009,241,23.75199321,47.32462921,0.59717972
10018a,Romania,2009,249,23.75199321,47.32462921,0.550689977
10018a,Romania,2009,257,23.75199321,47.32462921,0.55108951
10018a,Romania,2009,265,23.75199321,47.32462921,0.500670862
10018a,Romania,2009,273,23.75199321,47.32462921,0.473617716
10018a,Romania,2009,281,23.75199321,47.32462921,0.419017716
10018a,Romania,2009,289,23.75199321,47.32462921,0.348531235
10018a,Romania,2009,297,23.75199321,47.32462921,0.274585548
10018a,Romania,2009,305,23.75199321,47.32462921,0.235569697
10018a,Romania,2009,313,23.75199321,47.32462921,0.233928749
10018a,Romania,2009,321,23.75199321,47.32462921,0.241715307
10018a,Romania,2009,329,23.75199321,47.32462921,0.203977506
10018a,Romania,2009,337,23.75199321,47.32462921,0.158812432
10018a,Romania,2009,345,23.75199321,47.32462921,0.099884887
10018a,Romania,2009,353,23.75199321,47.32462921,0.080614219
10018a,Romania,2009,361,23.75199321,47.32462921,0.085632945
10018a,Romania,2010,1,23.75199321,47.32462921,0.12108244
10018a,Romania,2010,9,23.75199321,47.32462921,0.131460373
10018a,Romania,2010,17,23.75199321,47.32462921,0.109118182
10018a,Romania,2010,25,23.75199321,47.32462921,0.074861772
10018a,Romania,2010,33,23.75199321,47.32462921,0.078460373
10018a,Romania,2010,41,23.75199321,47.32462921,0.11230676
10018a,Romania,2010,49,23.75199321,47.32462921,0.149006294
10018a,Romania,2010,57,23.75199321,47.32462921,0.194595921
10018a,Romania,2010,65,23.75199321,47.32462921,0.205224242
10018a,Romania,2010,73,23.75199321,47.32462921,0.177191492
10018a,Romania,2010,81,23.75199321,47.32462921,0.186099068
10018a,Romania,2010,89,23.75199321,47.32462921,0.243513986
10018a,Romania,2010,97,23.75199321,47.32462921,0.350456876
10018a,Romania,2010,105,23.75199321,47.32462921,0.443258042
10018a,Romania,2010,113,23.75199321,47.32462921,0.541054312
10018a,Romania,2010,121,23.75199321,47.32462921,0.611447086
10018a,Romania,2010,129,23.75199321,47.32462921,0.655948951
10018a,Romania,2010,137,23.75199321,47.32462921,0.677043124
10018a,Romania,2010,145,23.75199321,47.32462921,0.674638928
10018a,Romania,2010,153,23.75199321,47.32462921,0.658490676
10018a,Romania,2010,161,23.75199321,47.32462921,0.663371795
10018a,Romania,2010,169,23.75199321,47.32462921,0.658406993
10018a,Romania,2010,177,23.75199321,47.32462921,0.704010956
10018a,Romania,2010,185,23.75199321,47.32462921,0.707414452
10018a,Romania,2010,193,23.75199321,47.32462921,0.67829324
10018a,Romania,2010,201,23.75199321,47.32462921,0.621448951
10018a,Romania,2010,209,23.75199321,47.32462921,0.619462937
10018a,Romania,2010,217,23.75199321,47.32462921,0.616950583
10018a,Romania,2010,225,23.75199321,47.32462921,0.622102331
10018a,Romania,2010,233,23.75199321,47.32462921,0.599732867
10018a,Romania,2010,241,23.75199321,47.32462921,0.580674592
10018a,Romania,2010,249,23.75199321,47.32462921,0.533138228
10018a,Romania,2010,257,23.75199321,47.32462921,0.527049417
10018a,Romania,2010,265,23.75199321,47.32462921,0.511077622
10018a,Romania,2010,273,23.75199321,47.32462921,0.473758974
10018a,Romania,2010,281,23.75199321,47.32462921,0.394101865
10018a,Romania,2010,289,23.75199321,47.32462921,0.309650117
10018a,Romania,2010,297,23.75199321,47.32462921,0.234473193
10018a,Romania,2010,305,23.75199321,47.32462921,0.225609246
10018a,Romania,2010,313,23.75199321,47.32462921,0.249216861
10018a,Romania,2010,321,23.75199321,47.32462921,0.261341958
10018a,Romania,2010,329,23.75199321,47.32462921,0.222797902
10018a,Romania,2010,337,23.75199321,47.32462921,0.166582984
10018a,Romania,2010,345,23.75199321,47.32462921,0.101351282
10018a,Romania,2010,353,23.75199321,47.32462921,0.076831235
10018a,Romania,2010,361,23.75199321,47.32462921,0.10142432
10018a,Romania,2011,1,23.75199321,47.32462921,0.130724981
10018a,Romania,2011,9,23.75199321,47.32462921,0.145955381
10018a,Romania,2011,17,23.75199321,47.32462921,0.138668182
10018a,Romania,2011,25,23.75199321,47.32462921,0.129415249
10018a,Romania,2011,33,23.75199321,47.32462921,0.124034848
10018a,Romania,2011,41,23.75199321,47.32462921,0.120151651
10018a,Romania,2011,49,23.75199321,47.32462921,0.137750855
10018a,Romania,2011,57,23.75199321,47.32462921,0.161857051
10018a,Romania,2011,65,23.75199321,47.32462921,0.181534382
10018a,Romania,2011,73,23.75199321,47.32462921,0.18727465
10018a,Romania,2011,81,23.75199321,47.32462921,0.230495688
10018a,Romania,2011,89,23.75199321,47.32462921,0.252704138
10018a,Romania,2011,97,23.75199321,47.32462921,0.297198485
10018a,Romania,2011,105,23.75199321,47.32462921,0.379302797
10018a,Romania,2011,113,23.75199321,47.32462921,0.492654779
10018a,Romania,2011,121,23.75199321,47.32462921,0.581832401
10018a,Romania,2011,129,23.75199321,47.32462921,0.64136993
10018a,Romania,2011,137,23.75199321,47.32462921,0.690031935
10018a,Romania,2011,145,23.75199321,47.32462921,0.722731702
10018a,Romania,2011,153,23.75199321,47.32462921,0.70810979
10018a,Romania,2011,161,23.75199321,47.32462921,0.71927366
10018a,Romania,2011,169,23.75199321,47.32462921,0.701361072
10018a,Romania,2011,177,23.75199321,47.32462921,0.675372494
10018a,Romania,2011,185,23.75199321,47.32462921,0.641987646
10018a,Romania,2011,193,23.75199321,47.32462921,0.634065967
10018a,Romania,2011,201,23.75199321,47.32462921,0.633879021
10018a,Romania,2011,209,23.75199321,47.32462921,0.655869464
10018a,Romania,2011,217,23.75199321,47.32462921,0.634111655
10018a,Romania,2011,225,23.75199321,47.32462921,0.616903963
10018a,Romania,2011,233,23.75199321,47.32462921,0.599944522
10018a,Romania,2011,241,23.75199321,47.32462921,0.585117949
10018a,Romania,2011,249,23.75199321,47.32462921,0.595131469
10018a,Romania,2011,257,23.75199321,47.32462921,0.604958508
10018a,Romania,2011,265,23.75199321,47.32462921,0.607870163
10018a,Romania,2011,273,23.75199321,47.32462921,0.564447319
10018a,Romania,2011,281,23.75199321,47.32462921,0.468208159
10018a,Romania,2011,289,23.75199321,47.32462921,0.396369697
10018a,Romania,2011,297,23.75199321,47.32462921,0.322668531
10018a,Romania,2011,305,23.75199321,47.32462921,0.261210956
10018a,Romania,2011,313,23.75199321,47.32462921,0.240347786
10018a,Romania,2011,321,23.75199321,47.32462921,0.2248838
10018a,Romania,2011,329,23.75199321,47.32462921,0.225000699
10018a,Romania,2011,337,23.75199321,47.32462921,0.213150816
10018a,Romania,2011,345,23.75199321,47.32462921,0.201980186
10018a,Romania,2011,353,23.75199321,47.32462921,0.177003846
10018a,Romania,2011,361,23.75199321,47.32462921,0.136079837
10018a,Romania,2012,1,23.75199321,47.32462921,0.08692704
10018a,Romania,2012,9,23.75199321,47.32462921,0.060088345
10018a,Romania,2012,17,23.75199321,47.32462921,0.035751632
10018a,Romania,2012,25,23.75199321,47.32462921,0.031217249
10018a,Romania,2012,33,23.75199321,47.32462921,0.044638695
10018a,Romania,2012,41,23.75199321,47.32462921,0.053560373
10018a,Romania,2012,49,23.75199321,47.32462921,0.081791375
10018a,Romania,2012,57,23.75199321,47.32462921,0.111725874
10018a,Romania,2012,65,23.75199321,47.32462921,0.166658275
10018a,Romania,2012,73,23.75199321,47.32462921,0.179155478
10018a,Romania,2012,81,23.75199321,47.32462921,0.184954779
10018a,Romania,2012,89,23.75199321,47.32462921,0.241101748
10018a,Romania,2012,97,23.75199321,47.32462921,0.338561772
10018a,Romania,2012,105,23.75199321,47.32462921,0.470747203
10018a,Romania,2012,113,23.75199321,47.32462921,0.608345455
10018a,Romania,2012,121,23.75199321,47.32462921,0.693902797
10018a,Romania,2012,129,23.75199321,47.32462921,0.6897
10018a,Romania,2012,137,23.75199321,47.32462921,0.625170513
10018a,Romania,2012,145,23.75199321,47.32462921,0.619318881
10018a,Romania,2012,153,23.75199321,47.32462921,0.641985548
10018a,Romania,2012,161,23.75199321,47.32462921,0.662608858
10018a,Romania,2012,169,23.75199321,47.32462921,0.68882972
10018a,Romania,2012,177,23.75199321,47.32462921,0.696541259
10018a,Romania,2012,185,23.75199321,47.32462921,0.64269627
10018a,Romania,2012,193,23.75199321,47.32462921,0.625985315
10018a,Romania,2012,201,23.75199321,47.32462921,0.615069231
10018a,Romania,2012,209,23.75199321,47.32462921,0.613671096
10018a,Romania,2012,217,23.75199321,47.32462921,0.605342424
10018a,Romania,2012,225,23.75199321,47.32462921,0.587200699
10018a,Romania,2012,233,23.75199321,47.32462921,0.584445221
10018a,Romania,2012,241,23.75199321,47.32462921,0.563898135
10018a,Romania,2012,249,23.75199321,47.32462921,0.506174825
10018a,Romania,2012,257,23.75199321,47.32462921,0.514041492
10018a,Romania,2012,265,23.75199321,47.32462921,0.476550816
10018a,Romania,2012,273,23.75199321,47.32462921,0.484056876
10018a,Romania,2012,281,23.75199321,47.32462921,0.460888578
10018a,Romania,2012,289,23.75199321,47.32462921,0.414386713
10018a,Romania,2012,297,23.75199321,47.32462921,0.348381818
10018a,Romania,2012,305,23.75199321,47.32462921,0.26012296
10018a,Romania,2012,313,23.75199321,47.32462921,0.208284149
10018a,Romania,2012,321,23.75199321,47.32462921,0.192599534
10018a,Romania,2012,329,23.75199321,47.32462921,0.148221911
10018a,Romania,2012,337,23.75199321,47.32462921,0.136736014
10018a,Romania,2012,345,23.75199321,47.32462921,0.126129138
10018a,Romania,2012,353,23.75199321,47.32462921,0.133189744
